,resto,review_rating,review_text,review_link,source
79,Bokan 37 Restaurant,5,"Perfect location for a drink after a busy day or during the weekend, as Bokan seems to be a local late night magnet in an area that is becoming a resiðential area as well - Not business travelers per se.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r526260012-Bokan_37_Restaurant-London_England.html,Tripadvisor
80,Bokan 37 Restaurant,4,We really enjoyed our bar meal of a burger - really well cooked.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r527028502-Bokan_37_Restaurant-London_England.html,Tripadvisor
81,Bokan 37 Restaurant,5,Amazing view at sunset. Must visit for couples. Book a table next to the view. Its amazing to have dinner here. The burger was just amazing along with the wine. Must Visit if you're in London .,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r526275981-Bokan_37_Restaurant-London_England.html,Tripadvisor
82,Bokan 37 Restaurant,4,Went as part of a large group for dinner. We did the tasting menu which was a journey of flavours. The service was extremely professional and they paid attention to detail. Great wine menu. Excellent overall.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r525827878-Bokan_37_Restaurant-London_England.html,Tripadvisor
83,Bokan 37 Restaurant,3,"I was staying in the hotel so reception kindly booked me a table. I stated I had food intolerances upon booking and this was noted. I was greeted and shown to a table and although initially service was attentive I was not given guidance on allergens in the menu and I had to try ordering a few options until I got one I could have. I would have expected the waiter to be more clued up on allergens and to be more helpful. It’s not like it’s a cheap restaurant. When my steak came the meat was cooked medium rare as requested but it wasn’t a good piece of meat and was quite chewy. I’m from a farming family so I know good steak and that wasn’t the quality I’d expect at a restaurant of this calibre. Something had been excluded from the dish due to my gluten intolerance but that had not been pointed out when I ordered. So, great that it was omitted however this should have been mentioned at the time of ordering. The “Amuse Bouche” was just brought to me and I had to request the waiter check the ingredients before I had it - again disappointing. I actually felt like I was a pain to the servers because of my allergies and other tables seemed to get more attentive service as I was sat there with an empty glass for ages and being ignored. All in all, great views, nice wine list but below par steak and below par service - specifically around allergens.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r565330501-Bokan_37_Restaurant-London_England.html,Tripadvisor
84,Bokan 37 Restaurant,5,I went again to Bokan having had a great dinner a couple of months ago.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r564853059-Bokan_37_Restaurant-London_England.html,Tripadvisor
85,Bokan 37 Restaurant,5,"The decor, ambiance, service and views are nothing short of superb. The dinner, whilst excellent, is what I would call 'light'. All in all, though, a fabulous place perfect for a romantic evening.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r522189434-Bokan_37_Restaurant-London_England.html,Tripadvisor
86,Bokan 37 Restaurant,5,"Waiting staff very friendly and helpful. Food excellent and good value, cost is in line with central London restaurants, but has the added value of great views across London.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r535447829-Bokan_37_Restaurant-London_England.html,Tripadvisor
87,Bokan 37 Restaurant,4,"Fabulous views from this restaurant on the 37th floor. The food was also 1st rate, although there is a cocktail bar above you it’s still possible to have a conversation over dinner. Staff very attentive - maybe just a wee bit too much but better that than feeling adrift.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r538765198-Bokan_37_Restaurant-London_England.html,Tripadvisor
88,Bokan 37 Restaurant,2,"Went here a couple of days ago and has the tasting menu. Whilst the drinks were great and the views fabulous the food was disappointing. In one dish, coffee overpowered an over cooked and underwhelming piece of veal. In another grey dish, truffle dominated a fake celeriac pasta tube. It was almost universally disliked by my party. Dessert was a drab affair; some off-the-shelf chocolate three ways.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r565619016-Bokan_37_Restaurant-London_England.html,Tripadvisor
89,Bokan 37 Restaurant,3,"We (6 persons) dined here before Christmas. Service was good, no complaints about starters, however welcome starters were very simple for the restaurant level (warm breads with selection of butters), wine list is on a pricey side. The biggest disappointment were main course - beef entrecote ordered medium arrived completely overdone and dry. Octopus was well prepared and not gummy. Avoid the area near the open kitchen, better get seated further away because of heat. Maybe a wrong day for us to visit ? Will give it another try at Easter.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r555413498-Bokan_37_Restaurant-London_England.html,Tripadvisor
90,Bokan 37 Restaurant,5,Everything was perfect.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r554216124-Bokan_37_Restaurant-London_England.html,Tripadvisor
91,Bokan 37 Restaurant,5,"We were here for the New Years Eve 6 course tasting meal and can only praise the restaurant for the very well organised evening. The entertainment was great and the food exceptional while the staff were very friendly but also lively and fun making it a really warm atmosphere. The views across London in all directions are worth making a visit for, in themselves. Well done all involved at Bokan, we had a great time.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r550647915-Bokan_37_Restaurant-London_England.html,Tripadvisor
92,Bokan 37 Restaurant,2,"Fantastic views from the top floor of Novotel Canary wharf, looking back towards the centre of London. Ordered 2 drinks, cider and one of their cocktails, plus chips to snack. Drinks and mayonnaise/tomato sauce arrived promptly. Had our drinks, no sign of chips, waited and waited, the waitress came over to take away empty drinks, said haven't you got your chips ... no ... she went away, and they arrived soon after, so obviously forgotten about. Bill came to £26 so expensive for 2 drinks and chips.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r549297763-Bokan_37_Restaurant-London_England.html,Tripadvisor
93,Bokan 37 Restaurant,3,"The view of London is lovely. The food is mediocre, limited choice and the service was arrogant. Very expensive, 2 courses with wine was around £75 per person. Food was rather bland.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r547633070-Bokan_37_Restaurant-London_England.html,Tripadvisor
94,Bokan 37 Restaurant,5,Absolutely great night service was amazing from when we arrived great table with wonderful view of the fireworks and London great service in regards to the drinks our waiter Peter was absolutely spot on and nothing was too much trouble we live local so will be back on a more regular occasion thanks Peter for starting our 2018 the way we expected see you soon,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r550533237-Bokan_37_Restaurant-London_England.html,Tripadvisor
95,Bokan 37 Restaurant,2,"Nice view, good food, but extremely loud due to dinner party in the restaurant. At times, it was impossible to understand the people sitting in front of you. Very unfortunate, were looking forward to a nice dinner.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r547894231-Bokan_37_Restaurant-London_England.html,Tripadvisor
96,Bokan 37 Restaurant,5,"Amazing views and ambience. Extremely attentive staff, especially Peter @ the bar. Food and drinks very good.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r547712452-Bokan_37_Restaurant-London_England.html,Tripadvisor
97,Bokan 37 Restaurant,5,"What a great place to visit. The views were on the 38/39 floors of the associated Novotel Canary Wharf and you pretty much had a wrap around view of the city. There is an outside deck area too, which will be amazing when they get the outdoor heating in place.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r555501596-Bokan_37_Restaurant-London_England.html,Tripadvisor
98,Bokan 37 Restaurant,4,"Four of us went to Bokan. Great views at night seeing London lit up. The service was great and the food very well presented and tasted superb. The views are beautiful. Bottle of wine, 4 beers, 2 tasting menus and 2 a la carte menus with starters, main and desserts £332 so not the cheapest place to eat out on a Saturday night. Not a child friendly place really as it’s quite grown up and adult. 12.5% added automatically. Our last course was forgotten about on the tasting menu so we had to ask. No big bother really. Sweetbreads were deep fried and tasty. I think these were the pancreas gland ones due to the shape and not the thymus gland ones from the throat.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r559678901-Bokan_37_Restaurant-London_England.html,Tripadvisor
99,Bokan 37 Restaurant,5,Hidden gem in the heart of canary whalf. Ditch the tall well known rooftop bars for something more unique and stunning views of the London skyline. Must try cocktail called isle chapel which tasted like a lemon meringue pudding!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r559731961-Bokan_37_Restaurant-London_England.html,Tripadvisor
100,Bokan 37 Restaurant,5,"Went to this new and beautiful place at Novotel, Boka. Absolutely amazing experience, staff is super welcoming and friendly, great cocktails and fantastic food. In fact, taking my friend for an afternoon coffee back to Boka tomorrow afternoon",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r559656890-Bokan_37_Restaurant-London_England.html,Tripadvisor
101,Bokan 37 Restaurant,5,"Went for dinner on Saturday night. Great experience from the first minute. The place is excellent in every aspect: breathtaking view over the river and the city, relaxing atmosphere, friendly and attentive staff, superb food. We went for the chef’s tasting menu with every course being a masterpiece. Our special thanks to the sommelier, his vision of pairing made our food journey even more exciting.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r564377774-Bokan_37_Restaurant-London_England.html,Tripadvisor
102,Bokan 37 Restaurant,5,"I had a most enjoyable burger cooked exactly how I wanted it cooked, bravo",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r559069237-Bokan_37_Restaurant-London_England.html,Tripadvisor
103,Bokan 37 Restaurant,4,... say „it‘s not my fault!“ when they failed to deliver drinks even after two reminder. This was disappointing.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r562544020-Bokan_37_Restaurant-London_England.html,Tripadvisor
104,Bokan 37 Restaurant,3,"The view is lovely, as is the food. You enter the building prime time on a Saturday afternoon and expect to see someone on the podium of the entrance but there isn't. So you have to work out for yourself how to use the lift and which floor you need to go to. We ended up in the bar, but the woman at reception couldn't understand a word we was saying. Despite us being locals. She thought we was wanting to book a table, despite us repeatedly saying ""we are here for our 2pm booking"". Then we was seated in the bar area at a table that was practically on the floor. I asked to be moved to a table where we wouldnt have to eat with our food on our laps. He then gave us a bar menu. We asked if we could have the brunch menu which we booked for. He said this was downstairs but the brunch was now over. I advised I had checked online and that I was sure the last SEATING for brunch was 2pm and it started at 12. However it get very confusing as he couldn't really understand what we was saying either. We were just about to leave when we checked to say are you sure we cannot have a table and he said that we could but we had to order as the kitchen takes the last orders for brunch at 2:30pm. Finally when we got around it all we had a table booked downstairs and we were able to enjoy the meal however, it was a lot of stress for us.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r558603304-Bokan_37_Restaurant-London_England.html,Tripadvisor
